Date,Time,Ptch(rad),Roll(rad),Yaw(rad),FM,RxBt(V),Curr(A),Capa(mAh),Bat%(%),1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),Rud,Ele,Thr,Ail,SA,SB,SC,SD,SE,SF,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2000-01-01,00:28:23.330,0.00,0.00,0.00,"",0.0,0.0,0,0,-62,0,100,10,0,9,25,-49,100,11,-3,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:23.530,0.00,0.00,0.00,"",0.0,0.0,0,0,-61,0,100,11,0,9,25,-49,100,12,-3,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:23.730,0.00,0.00,0.00,"",0.0,0.0,0,0,-62,0,100,10,0,9,25,-50,100,10,-3,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:23.930,0.00,0.00,0.00,"",0.0,0.0,0,0,-61,0,100,9,0,9,25,-50,100,11,-3,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:24.130,0.00,0.00,0.00,"",0.0,0.0,0,0,-61,0,100,10,0,9,25,-49,100,11,-2,7,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:24.330,0.00,0.00,0.00,"",0.0,0.0,0,0,-61,0,100,10,0,9,25,-49,100,11,-2,8,-1024,4,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:24.530,0.00,0.00,0.00,"",0.0,0.0,0,0,-61,0,100,11,0,9,25,-49,100,10,-3,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:24.730,0.00,0.00,0.00,"",0.0,0.0,0,0,-61,0,100,10,0,9,25,-50,100,11,-3,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:24.930,0.00,0.00,0.00,"",0.0,0.0,0,0,-61,0,100,9,0,9,25,-49,100,11,-3,7,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:25.130,0.00,0.00,0.00,"",0.0,0.0,0,0,-62,0,100,11,0,9,25,-49,100,10,-3,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:25.330,0.00,0.00,0.00,"",0.0,0.0,0,0,-62,0,100,11,0,9,25,-49,100,11,-3,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:25.530,0.00,0.00,0.00,"",0.0,0.0,0,0,-62,0,100,11,0,9,25,-49,100,11,-3,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:25.730,0.00,0.00,0.00,"",0.0,0.0,0,0,-62,0,100,9,0,9,25,-50,100,10,-3,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:25.930,0.00,0.00,0.00,"",0.0,0.0,0,0,-61,0,99,10,0,9,25,-50,100,11,-3,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:26.130,-3,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:26.330,-62,0,98,10,0,9,25,-48,100,11,-3,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:26.530,-61,0,99,11,0,9,25,-49,100,10,-3,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:26.730,-61,0,99,11,0,9,25,-49,100,10,-3,7,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:26.930,-61,0,99,10,0,9,25,-48,100,10,-2,8,-1024,4,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:27.130,-62,0,99,10,0,9,25,-49,100,11,-3,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:27.330,-61,0,100,10,0,9,25,-49,100,11,-2,7,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:27.530,-62,0,100,10,0,9,25,-50,100,10,-3,7,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:27.730,-61,0,100,9,0,9,25,-50,100,11,-2,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:27.930,-61,0,100,9,0,9,25,-50,100,11,-3,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:28.130,-61,0,100,10,0,9,25,-49,100,9,-2,8,-1024,2,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:28.330,-61,0,99,10,0,9,25,-48,100,10,-3,7,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:28.530,-61,0,99,10,0,9,25,-50,100,12,-3,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:28.730,-61,0,100,9,0,9,25,-48,100,11,-3,7,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:28.930,-62,0,99,11,0,9,25,-49,100,11,-3,8,-1024,4,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:29.130,-62,0,99,11,0,9,25,-49,100,11,-3,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:29.330,-62,0,99,10,0,9,25,-49,100,12,-3,7,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:29.530,-3,7,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:29.730,-61,0,100,10,0,9,25,-50,100,9,-3,7,-1024,2,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:29.930,-62,0,100,10,0,9,25,-49,100,10,-3,8,-1024,2,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:30.130,-62,0,100,9,0,9,25,-48,100,11,-2,7,-1024,2,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:30.330,-62,0,100,9,0,9,25,-48,100,11,-3,7,-1024,2,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:30.530,-61,0,100,9,0,9,25,-49,100,11,-3,7,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:30.730,-61,0,100,10,0,9,25,-48,100,9,-4,9,-1024,2,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:30.930,-62,0,100,11,0,9,25,-49,100,11,-2,8,-1024,2,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:31.130,-62,0,100,11,0,9,25,-49,100,11,-2,8,-1024,2,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:31.330,-62,0,100,10,0,9,25,-50,100,11,-2,9,-1024,1,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:31.530,-62,0,100,10,0,9,25,-50,100,11,-1,8,-1024,2,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1530,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:31.730,-61,0,100,9,0,9,25,-50,100,10,-3,7,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:31.930,-62,0,100,10,0,9,25,-49,100,11,-3,8,-1024,2,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:32.130,-62,0,100,11,0,9,25,-49,100,11,-3,7,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:32.330,-61,0,100,10,0,9,25,-49,100,10,-2,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:32.530,-61,0,100,9,0,9,25,-48,100,11,-3,7,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:32.730,-61,0,100,9,0,9,25,-48,100,11,-3,7,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:32.930,-62,0,100,10,0,9,25,-49,100,11,-2,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:33.130,-61,0,100,10,0,9,25,-49,100,11,-3,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:28:33.330,-62,0,100,9,0,9,25,-51,100,11,-3,7,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:28:33.530,-61,0,99,10,0,9,25,-50,100,9,-3,7,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:28:33.730,-61,0,99,10,0,9,25,-50,100,9,-3,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:28:33.930,-61,0,99,10,0,9,25,-50,100,9,-3,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:28:34.130,-61,0,99,11,0,9,25,-48,100,10,-3,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:28:34.330,-61,0,100,10,0,9,25,-49,100,12,-3,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:28:34.530,-61,0,99,10,0,9,25,-49,100,11,-2,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:28:34.730,-62,0,99,11,0,9,25,-49,100,12,-3,8,-1024,2,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:28:34.930,-62,0,100,9,0,9,25,-49,100,12,-3,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:28:35.130,-62,0,100,9,0,9,25,-49,100,12,-3,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:28:35.330,-62,0,99,10,0,9,25,-50,100,11,-3,7,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:28:35.530,-62,0,98,10,0,9,25,-50,100,10,-3,7,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:28:35.730,-62,0,97,10,0,9,25,-49,100,10,-2,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:28:35.930,-61,0,98,9,0,9,25,-49,100,10,-3,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:28:36.130,-61,0,98,11,0,9,25,-50,100,10,-3,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:28:36.330,-61,0,98,11,0,9,25,-50,100,10,-3,7,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:28:36.530,-61,0,100,10,0,9,25,-49,100,12,-3,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:28:36.730,-62,0,99,11,0,9,25,-49,100,11,-3,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:28:36.930,-62,0,99,10,0,9,25,-49,100,11,-3,7,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:28:37.130,-62,0,99,9,0,9,25,-50,100,11,-3,8,-1024,4,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:28:37.330,-62,0,99,10,0,9,25,-50,100,10,-3,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:28:37.530,-62,0,99,10,0,9,25,-50,100,10,-2,8,-1024,4,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:28:37.730,-62,0,100,10,0,9,25,-49,100,11,-3,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:28:37.930,-62,0,100,9,0,9,25,-48,100,11,-3,7,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:28:38.130,-61,0,100,9,0,9,25,-49,100,11,-3,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:28:38.330,-61,0,100,11,0,9,25,-48,100,12,-3,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:28:38.530,-62,0,100,11,0,9,25,-49,100,11,-3,8,-1024,2,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:28:38.730,-62,0,100,11,0,9,25,-49,100,11,-3,7,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:28:38.930,-61,0,100,9,0,9,25,-50,100,10,-3,7,-1024,4,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
